"1766","","","","id",""
"1767","","","","ColorectalLocalExcisionMarginUninvolved",""
"1768","","","","marginLocation",""
"1769","","","","marginStatus",""
"1770","2008-01-22","ColorectalLocalExcisionMarginUninvolved","2008-01-30","ColorectalLocalExcisionMarginUninvolved",""
"1771","","","","id",""
"1772","","","","closestDistanceToTumor",""
"1773","2008-01-22","CNSPathologyAnnotation","2008-01-22","CNSPathologyAnnotation",""
"1774","","","","id",""
"1776","","","","CNS Margin",""
"1777","2008-01-22","CNSMargin","2008-01-22","CNSMargin",""
"1778","","","","id",""
"1779","","","","CNSMarginLocation",""
"1780","","","","marginStatus",""
"1781","2008-01-22","CNSMarginLocation","2008-01-22","CNSMarginLocation",""
"1782","","","","id",""
"1783","","","","marginLocation",""
"1784","2008-01-22","LocalExcisionColorectalDeepMargin","2008-01-30","LocalExcisionColorectalDeepMargin",""
"1785","","","","id",""
"1786","","","","ColorectalLocalExcisionMarginUninvolved",""
"1787","","","","marginStatus",""
"1788","2008-01-22","LocalExcisionBasedColorectalPathologyAnnotation","2008-01-30","LocalExcisionBasedColorectalPathologyAnnotation",""
"1789","","","","id",""
"1790","","","","SpecimenIntegrity",""
"1791","","","","LocalExcisionColorectalDeepMargin",""
"1792","","","","DistanceFromAnalVerge",""
"1793","","","","LocalExcisionColorectalLateralMargin",""
"1794","2008-01-22","RetropubicEnucleationPathologyAnnotation","2008-01-22","RetropubicEnucleationPathologyAnnotation",""
"1795","","","","id",""
"1796","","","","specimenWeight",""
"1797","2008-01-22","KidneyNephrectomyBasedPathologyAnnotation","2008-01-22","KidneyNephrectomyBasedPathologyAnnotation",""
"1798","","","","id",""
"1799","","","","KidneyNephrectomyMargin",""
"1800","","","","MacroscopicExtentOfTumor",""
"1801","","","","adrenalGlandStage",""
"1802","","","","focality",""
"1805","","","","379_42",""
"1806","","","","379_45",""
"1807","","","","379_56",""
"1808","","","","379_58",""
"1809","","","","379_63",""
"1810","","","","379_64",""
"1811","","","","379_65",""
"1812","","","","379_66",""
"1813","","","","379_72",""
"1814","","","","379_73",""
"1815","","","","379_74",""
"1816","","","","379_78",""
"1817","","","","379_79",""
"1818","","","","379_80",""
"1819","","","","379_84",""
"1820","","","","379_89",""
"1821","","","","379_92",""
"1822","","","","379_98",""
"1823","","","","379_99",""
"1824","","","","379_105",""
"1825","","","","379_110",""
"1826","","","","379_116",""
"1827","","","","Size",""
"1828","2008-01-22","","2008-01-22","Size",""
"1829","","","","id",""
"1830","","","","cannotBeDetermined",""
"1831","","","","additionalDimensionTwo",""
"1832","","","","additionalDimensionOne",""
"1833","","","","greatestDimension",""
"1834","","","","Size",""
"1835","","","","Size",""
"1836","2008-01-22","","2008-01-22","Size",""
"1837","","","","id",""
"1838","2008-01-22","","2008-01-22","Size",""
"1839","","","","id",""
"1840","","","","Size",""
"1841","2008-01-22","","2008-01-30","Size",""
"1842","","","","id",""
"1843","","","","DistanceFromAnalVerge",""
"1844","","","","DistanceFromAnalVerge",""
"1845","2008-01-22","","2008-01-22","DistanceFromAnalVerge",""
"1846","","","","id",""
"1847","2008-01-22","","2008-01-22","DistanceFromAnalVerge",""
"1848","","","","id",""
